-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 0,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 20,000000 	 19,000000 	 TRUE 
-56,000000 	 -40,000000 	 -45,000000 	 TRUE 
-56,000000 	 -40,000000 	 -45,000000 	 TRUE 
-56,000000 	 -40,000000 	 -45,000000 	 TRUE 
-56,000000 	 -40,000000 	 -45,000000 	 TRUE 
-56,000000 	 -40,000000 	 -45,000000 	 TRUE 
-56,000000 	 -40,000000 	 -45,000000 	 TRUE 
-56,000000 	 -40,000000 	 -45,000000 	 TRUE 
